Label,Text,Tweet,News headline
HEADLINE,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/hVSgmYvA3w,TWITTER = COMMUNIST  Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/hVSgmYvA3w,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Say What!!!!!,Say What!!!!!   @MadDeepShow  @TheMadTeaShow https://t.co/1ueut5mgqS,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,@MadDeepShow @TheMadTeaShow https://t.co/1ueut5mgqS,Say What!!!!!   @MadDeepShow  @TheMadTeaShow https://t.co/1ueut5mgqS,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,@PolitiBunny @DrHarleyQ6 @TwitchyTeam https://t.co/7PNVtRl4RR,@PolitiBunny @DrHarleyQ6 @TwitchyTeam https://t.co/7PNVtRl4RR,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,The fact that Planned Parenthood harvests fetal organs is too hot for Twitter. https://t.co/8p0JVZYw6V,The fact that Planned Parenthood harvests fetal organs is too hot for Twitter. https://t.co/8p0JVZYw6V,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"Another episode of ""Spot the Fascist"" game. https://t.co/dIGxal7fGb","Another episode of ""Spot the Fascist"" game. https://t.co/dIGxal7fGb",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Twitter is opening itself up to an investigation and lawsuits.,Twitter is opening itself up to an investigation and lawsuits. @Twitter you need to fix your algorithms and stop censoring users. https://t.co/Duf2DOe2PB,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,@Twitter you need to fix your algorithms and stop censoring users. https://t.co/Duf2DOe2PB,Twitter is opening itself up to an investigation and lawsuits. @Twitter you need to fix your algorithms and stop censoring users. https://t.co/Duf2DOe2PB,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Condemn a criminal act is deemed too inflammatory for Twitter snowflakes?,Condemn a criminal act is deemed too inflammatory for Twitter snowflakes? https://t.co/Ph25tal2ej via @BreitbartNews,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,#Twitter Blocks #MarshaBlackburn Senate Announcement Because of Her #ProLife Stance     https://t.co/Xtcdd2UbjY,#Twitter Blocks #MarshaBlackburn Senate Announcement Because of Her #ProLife Stance     https://t.co/Xtcdd2UbjY,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,"RT &amp; RT again, cos twitter is censoring her!","RT &amp; RT again, cos twitter is censoring her! Cos she's telling the Truth https://t.co/SaPeFvsaBo",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Cos she's telling the Truth https://t.co/SaPeFvsaBo,"RT &amp; RT again, cos twitter is censoring her! Cos she's telling the Truth https://t.co/SaPeFvsaBo",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,They don<E2><80><99>t want the truth known!! https://t.co/ew2OFX9wyJ,They don<E2><80><99>t want the truth known!! https://t.co/ew2OFX9wyJ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"Not ""untrue"" _ not ""misleading"" _ but ""inflammatory""","Not ""untrue"" _ not ""misleading"" _ but ""inflammatory""            Who the hell elected the top twits at Twitter to be the... https://t.co/4yFDzTyVVi",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Who the hell elected the top twits at Twitter to be the... https://t.co/4yFDzTyVVi,"Not ""untrue"" _ not ""misleading"" _ but ""inflammatory""            Who the hell elected the top twits at Twitter to be the... https://t.co/4yFDzTyVVi",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,@TheDemocrats @ChrisCuomo https://t.co/kiGgJmOmlq,@TheDemocrats @ChrisCuomo https://t.co/kiGgJmOmlq,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Retweeted Breitbart News (@BreitbartNews):              The fact that Planned Parenthood harvests fetal organs is too hot for... https://t.co/NaJNosSqa0,Retweeted Breitbart News (@BreitbartNews):              The fact that Planned Parenthood harvests fetal organs is too hot for... https://t.co/NaJNosSqa0,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Totally illegal can't censor a political add. https://t.co/ZlcX7fJBF2,Totally illegal can't censor a political add. https://t.co/ZlcX7fJBF2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Time for regulations.,Time for regulations. Social media too powerful. Equal time laws for MAN. This is campaigning not news. https://t.co/qloTz99atk,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Social media too powerful.,Time for regulations. Social media too powerful. Equal time laws for MAN. This is campaigning not news. https://t.co/qloTz99atk,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Equal time laws for MAN.,Time for regulations. Social media too powerful. Equal time laws for MAN. This is campaigning not news. https://t.co/qloTz99atk,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,This is campaigning not news. https://t.co/qloTz99atk,Time for regulations. Social media too powerful. Equal time laws for MAN. This is campaigning not news. https://t.co/qloTz99atk,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Obviously the truth hurts to much to see in the media https://t.co/vGWmSLdLlE,Obviously the truth hurts to much to see in the media https://t.co/vGWmSLdLlE,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"@LBC @SkyNews @BBCNews, all these fake news stations will never tell you, what they do with aborted foetuses. https://t.co/om45z7RyKp","@LBC @SkyNews @BBCNews, all these fake news stations will never tell you, what they do with aborted foetuses. https://t.co/om45z7RyKp",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Does this mean Twitter supports harvesting fetal organs?,Does this mean Twitter supports harvesting fetal organs? Looks like it. https://t.co/joGo3g5mSt,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Looks like it. https://t.co/joGo3g5mSt,Does this mean Twitter supports harvesting fetal organs? Looks like it. https://t.co/joGo3g5mSt,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,.@realDonaldTrump You should look to punish or regulate this behavior by Twitter https://t.co/EhaBXitBad,.@realDonaldTrump You should look to punish or regulate this behavior by Twitter https://t.co/EhaBXitBad,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"My ole my, INSANITY!","My ole my, INSANITY!  I realize the medical benefits are promising, but there has to be a better way to harvest ""chameleon"" cells.. https://t.co/yR5qPlw0d7",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"I realize the medical benefits are promising, but there has to be a better way to harvest ""chameleon"" cells.. https://t.co/yR5qPlw0d7","My ole my, INSANITY!  I realize the medical benefits are promising, but there has to be a better way to harvest ""chameleon"" cells.. https://t.co/yR5qPlw0d7",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,HEY @Twitter @MarshaBlackburn HAS OUR SUPPORT AND VOTE #TeaParty  https://t.co/f0elfMv7mt,HEY @Twitter @MarshaBlackburn HAS OUR SUPPORT AND VOTE #TeaParty  https://t.co/f0elfMv7mt,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Geez @jack https://t.co/VGLkJfcSHH,Geez @jack https://t.co/VGLkJfcSHH,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,@Cernovich @hickfield Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance        https://t.co/o30v37GDYR,@Cernovich @hickfield Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance        https://t.co/o30v37GDYR,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,#NFL #AntiAmerican Idiots #TakeAKnee over Flag but ignore #PlannedParenthood buildings that kill more blacks than Chitown thugs #TakeAstand https://t.co/V9Pcw2oLvq,#NFL #AntiAmerican Idiots #TakeAKnee over Flag but ignore #PlannedParenthood buildings that kill more blacks than Chitown thugs #TakeAstand https://t.co/V9Pcw2oLvq,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Twitter supports selling fetal organs. https://t.co/okQewT85Dv,Twitter supports selling fetal organs. https://t.co/okQewT85Dv,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,@Twitter Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/gd3YVaK97x,@Twitter Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/gd3YVaK97x,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"Twitter should stay neutral, it is a business not a political entity.","Twitter should stay neutral, it is a business not a political entity. Should not take sides. I can,&amp; I hate Planned Parenthood. <F0><9F><A4><94><F0><9F><A6><82><F0><9F><90><80>",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Should not take sides.,"Twitter should stay neutral, it is a business not a political entity. Should not take sides. I can,&amp; I hate Planned Parenthood. <F0><9F><A4><94><F0><9F><A6><82><F0><9F><90><80>",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"I can,&amp; I hate Planned Parenthood. <F0><9F><A4><94><F0><9F><A6><82><F0><9F><90><80>","Twitter should stay neutral, it is a business not a political entity. Should not take sides. I can,&amp; I hate Planned Parenthood. <F0><9F><A4><94><F0><9F><A6><82><F0><9F><90><80>",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Liberals don't Know PP is Harvesting Babies?,Liberals don't Know PP is Harvesting Babies?            Selling for HUGE Profits https://t.co/oeQh7XQj0R,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Selling for HUGE Profits https://t.co/oeQh7XQj0R,Liberals don't Know PP is Harvesting Babies?            Selling for HUGE Profits https://t.co/oeQh7XQj0R,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,WTH Twitter? https://t.co/Ps53G17gMf,WTH Twitter? https://t.co/Ps53G17gMf,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Lies https://t.co/tAYL1OKjb7,Lies https://t.co/tAYL1OKjb7,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,@Twitter should be ashamed https://t.co/eEZ7nDv5cH,@Twitter should be ashamed https://t.co/eEZ7nDv5cH,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,They blocked her because they are sexist.,They blocked her because they are sexist. Anti women https://t.co/iP80yNGxpB,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
,Anti women https://t.co/iP80yNGxpB,They blocked her because they are sexist. Anti women https://t.co/iP80yNGxpB,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Twitter going nuts paid for by whom??????????????????? https://t.co/TZUyKE2yEI,Twitter going nuts paid for by whom??????????????????? https://t.co/TZUyKE2yEI,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Twitter is coward and censors conservatives! https://t.co/NP7Jd1YzeD,Twitter is coward and censors conservatives! https://t.co/NP7Jd1YzeD,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Cencorship https://t.co/ym5m2Qi71U,Cencorship https://t.co/ym5m2Qi71U,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,YOU GO MARSHA 2 HECK WITH THE LIBBY LEFT. IF PPH WOULD B HONEST BOUT THEIR FOUNDER MARGARET SANGERS ORIG PLAN WOULD THEY STILL SUPPORT THEM? https://t.co/NmtyzdErBQ,YOU GO MARSHA 2 HECK WITH THE LIBBY LEFT. IF PPH WOULD B HONEST BOUT THEIR FOUNDER MARGARET SANGERS ORIG PLAN WOULD THEY STILL SUPPORT THEM? https://t.co/NmtyzdErBQ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,#MarshaBlackburn #Blackburn #Senate https://t.co/pPakjLYhqb,#MarshaBlackburn #Blackburn #Senate https://t.co/pPakjLYhqb,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Will begin praying for your victory tonight @MarshaBlackburn https://t.co/Qn2hd27BIB,Will begin praying for your victory tonight @MarshaBlackburn https://t.co/Qn2hd27BIB,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,OUTRAGEOUS!,OUTRAGEOUS!<F0><9F><98><A1><E2><AC><87><EF><B8><8F>     Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/tVod2cSq9b,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,<F0><9F><98><A1><E2><AC><87><EF><B8><8F> Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/tVod2cSq9b,OUTRAGEOUS!<F0><9F><98><A1><E2><AC><87><EF><B8><8F>     Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/tVod2cSq9b,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"Exactly and they do, shameful.","Exactly and they do, shameful. They do not care about women they care about money. https://t.co/tjc31EOpxO",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,They do not care about women they care about money. https://t.co/tjc31EOpxO,"Exactly and they do, shameful. They do not care about women they care about money. https://t.co/tjc31EOpxO",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Inflammatory for telling the bitter reality of the truth?!!!?,Inflammatory for telling the bitter reality of the truth?!!!? We need a patriot millionaire to buy out Twitter!!!!!             https://t.co/hR2rbO8yW2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,We need a patriot millionaire to buy out Twitter!!!!! https://t.co/hR2rbO8yW2,Inflammatory for telling the bitter reality of the truth?!!!? We need a patriot millionaire to buy out Twitter!!!!!             https://t.co/hR2rbO8yW2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,Spread the word! https://t.co/H6az1Z2XIP,Spread the word! https://t.co/H6az1Z2XIP,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart: https://t.co/Ygs50AxQFO,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart: https://t.co/Ygs50AxQFO,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
