external_user_id,q1_approval_trump,q3_congress,q4_state_gov,q5_local_gov,q6_repub_congress,q7_dems_congress,q8_follow_news,q34_political_views,q9_change_political_view,q25_time_spent_news,q27_news_trust_exist,q15_description_before_sophistic,q16_next_inline_potus,q17_branches_us_gov,q19_num_senators_state,q21_johnroberts_position,q22_num_seats_by_party,q23_num_women_justices,q24_sanctuary_cities,q30_education_enrolled,q31_emp_status,q32_self_emp_both,q33_marital_status,q35_religion,q36_today_politcal_aff,q26_trust_media,demo_ethnicity,demo_marital_status,demo_age,demo_income,demo_employment_status,demo_government_job,demo_teacher,demo_religious_preference,demo_residence_own_rent,demo_registered_voter,demo_political_affiliation,demo_race_2015_new,demo_education_new,demo_gender,demo_division,q28_trusted_source,demo_age_group,demo_job_position,demo_job_area,demo_state_color
4193040621_78419_01,2.0,5.0,3.0,2.0,5.0,4.0,1.0,Very liberal,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,Other Religion,Independent,A fair amount,No,Married,74.0,"$35,000 to $49,999",Retired,,,Buddhism,,,Democrat,White,High school grad,Male,Pacific Division,pbs,above_65,na,na,Blue
4182998552_78419_01,1.0,4.0,5.0,5.0,4.0,5.0,1.0,Conservative,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,3.0,,2.0,Christian,Lean Republican,Not very much,No,Married,64.0,"$50,000 to $74,999",Homemaker,,,Christianity,Own,Yes,Lean Republican,White,Technical or vocational school,Female,New England Division,fox,55_to_64,na,na,Blue
4206004360_78419_01,2.0,4.0,3.0,3.0,4.0,4.0,3.0,Moderate,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,,2.0,Christian,Independent,A fair amount,No,Married,70.0,"$15,000 to $24,999",Retired,,,Agnostic,Own,Yes,Independent,White,High school grad,Female,South Atlantic Division,cbs,above_65,na,na,Red
4222262634_78419_01,2.0,3.0,2.0,2.0,3.0,3.0,1.0,Moderate,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,Don't know,Independent,A great deal,No,,26.0,,,,,,,,,White,Four year bachelor’s degree,Male,New England Division,new_york_times,25_to_34,na,na,Blue
4224808656_78419_01,1.0,3.0,1.0,2.0,,,1.0,Conservative,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,No Religion/Atheist/Agnostic,Republican,Not very much,No,,79.0,,,,,,,,,White,Some college,Male,South Atlantic Division,fox,above_65,na,na,Red
4224792467_78419_01,1.0,3.0,2.0,3.0,3.0,4.0,2.0,Conservative,2.0,5.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,3.0,,5.0,Christian,Lean Republican,Not very much,No,Widowed,71.0,"Under $15,000",Retired,,,Christianity,Rent,Yes,Republican,White,Some college,Female,West South Division,fox,above_65,na,na,Red
4191213506_5107_01,1.0,4.0,4.0,3.0,4.0,5.0,2.0,Conservative,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,Christian,Lean Republican,Not very much,No,,54.0,"$35,000 to $49,999",,,,,,Yes,Republican,White,Some college,Female,East North Division,na,45_to_54,na,na,Red
4175677357_92326_01,2.0,4.0,2.0,2.0,4.0,2.0,2.0,Moderate,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,Christian,Independent,A fair amount,No,Single,38.0,"$35,000 to $49,999",Employed Full Time,Refused,No,Christianity,Rent,Yes,Lean Republican,White,Four year bachelor’s degree,Male,West North Division,npr,35_to_44,Managerial,Community/Social Services,Blue
4098583165_78419_01,2.0,5.0,2.0,1.0,5.0,2.0,1.0,Liberal,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,Single,31.0,"$50,000 to $74,999",Employed Full Time,Yes,No,Agnostic,Rent,Yes,Democrat,Black,Some postgraduate or professional school or degree,Male,Mountain Division,cnn,25_to_34,Professional,Other,Purple
4014687860_78914_01,2.0,5.0,3.0,3.0,5.0,3.0,1.0,Liberal,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,Never Married,37.0,"$100,000 to $149,999",Employed Full Time,Yes,Yes,Nonreligious/Secular,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Male,Middle Atlantic Division,new_york_times,35_to_44,Professional,Law or Public Policy,Blue
4206011807_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4182916307_78419_01,1.0,4.0,3.0,2.0,4.0,5.0,1.0,Conservative,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,Christian,Independent,None at all,No,Married,62.0,"$150,000 to $199,999",Employed Full Time,,,Christianity,Own,Yes,Lean Republican,White,High school grad,Male,Mountain Division,na,55_to_64,na,na,Red
4210171399_78419_01,2.0,3.0,2.0,2.0,5.0,2.0,1.0,Liberal,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Democrat,A fair amount,No,Married,68.0,"$150,000 to $199,999",Employed Full Time,Refused,,Nonreligious/Secular,Own,Yes,Democrat,White,Four year bachelor’s degree,Female,Pacific Division,npr,above_65,Professional,Manufacturing or Construction,Blue
4142198958_78419_01,2.0,4.0,2.0,3.0,5.0,4.0,2.0,Moderate,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,Christian,Democrat,A fair amount,No,Married,61.0,"$50,000 to $74,999",Employed Full Time,,No,Christianity,Own,Yes,Democrat,White,Some college,Male,Pacific Division,na,55_to_64,na,na,Blue
4183008325_78419_01,1.0,5.0,5.0,2.0,5.0,5.0,1.0,Very conservative,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,Christian,Republican,None at all,No,Married,63.0,"$35,000 to $49,999",Employed Full Time,,,Christianity,Rent,,,White,Some college,Male,Pacific Division,na,55_to_64,na,na,Blue
4206004359_78419_01,1.0,4.0,3.0,5.0,4.0,4.0,1.0,Very conservative,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Republican,Not very much,No,Married,77.0,"$35,000 to $49,999",Retired,,,Christianity,Own,Yes,Don't Know,White,Some college,Male,,fox,above_65,na,na,Red
4069228430_78914_01,2.0,4.0,2.0,1.0,5.0,1.0,1.0,Moderate,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,5.0,No Religion/Atheist/Agnostic,Independent,A great deal,No,Widowed,67.0,"$75,000 to $99,999",Retired,,,,,Yes,Lean Democrat,Black,Some college,Female,East North Division,msnbc,above_65,na,na,Red
4098585610_78419_01,2.0,3.0,2.0,1.0,2.0,5.0,2.0,Conservative,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Republican,Not very much,No,Married,52.0,"$100,000 to $149,999",Employed Full Time,,No,Christianity,Own,Yes,Republican,White,Some postgraduate or professional school or degree,Male,East North Division,na,45_to_54,na,Manufacturing or Construction,Blue
4205994793_78419_01,2.0,4.0,3.0,2.0,4.0,4.0,2.0,Moderate,2.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,Christian,Independent,A fair amount,No,Married,72.0,"$35,000 to $49,999",Employed Full Time,,,Christianity,Rent,Yes,Independent,White,Technical or vocational school,Male,Pacific Division,mother_jones,above_65,na,na,Blue
4198728384_78419_01,2.0,5.0,5.0,2.0,5.0,5.0,1.0,Liberal,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Democrat,A great deal,No,Married,58.0,"$150,000 to $199,999",Employed Full Time,Refused,,Christianity,Own,Yes,Democrat,White,Some college,Male,West North Division,cbs,55_to_64,Professional,Other,Red
4142233059_78419_01,1.0,5.0,2.0,2.0,5.0,5.0,1.0,Very conservative,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Independent,None at all,No,Married,58.0,"$50,000 to $74,999",Employed Full Time,Refused,No,Christianity,Rent,Yes,Independent,White,Some college,Male,South Atlantic Division,fox,55_to_64,Professional,Computer/Information Systems/Mathematical,Red
4142218998_78419_01,2.0,1.0,2.0,2.0,4.0,4.0,2.0,Liberal,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,3.0,,5.0,Other Religion,Democrat,Not very much,No,Living with a Partner,56.0,"$15,000 to $24,999",Not employed,,,Other,Rent,Yes,Democrat,White,Some college,Female,West South Division,new_york_times,55_to_64,na,na,Red
130627_3992_01,2.0,5.0,3.0,1.0,5.0,2.0,1.0,Moderate,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,Christian,Democrat,A great deal,No,Married,75.0,,Employed Full Time,No,No,Christianity,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Male,South Atlantic Division,new_york_times,above_65,Professional,Arts/Design/Entertainment/Sports/Media,Red
4182914367_78419_01,1.0,4.0,5.0,3.0,4.0,5.0,1.0,Very conservative,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,Christian,Republican,None at all,No,Never Married,48.0,"$100,000 to $149,999",Not employed,,,Christianity,Own,Yes,Republican,White,Technical or vocational school,Male,New England Division,sean_hannity,45_to_54,na,na,Blue
4224765485_78419_01,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,2.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,Christian,Independent,None at all,No,Married,31.0,"$50,000 to $74,999",Homemaker,,,Christianity,Own,Yes,Independent,White,Four year bachelor’s degree,Male,West North Division,na,25_to_34,na,na,Red
1976073296_78419_01,2.0,4.0,3.0,2.0,5.0,3.0,1.0,Moderate,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Democrat,A great deal,No,Married,54.0,"$150,000 to $199,999",Retired,Don't Know,,Christianity,Own,Yes,Democrat,Black,Four year bachelor’s degree,Male,East North Division,msnbc,45_to_54,Professional,Other,Red
4193051566_78419_01,1.0,5.0,3.0,3.0,,,1.0,Conservative,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Republican,None at all,No,Married,75.0,"$75,000 to $99,999",Retired,,,Christianity,Own,Yes,Republican,White,High school grad,Male,East South Division,fox,above_65,na,na,Red
4182985230_78419_01,1.0,4.0,3.0,2.0,4.0,4.0,2.0,Conservative,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,No Religion/Atheist/Agnostic,Republican,Not very much,No,Married,53.0,"$50,000 to $74,999",A full-time student,,,Agnostic,Own,Yes,,White,Some college,Male,South Atlantic Division,fox,45_to_54,na,na,Purple
4182914955_78419_01,1.0,4.0,3.0,3.0,4.0,5.0,2.0,Conservative,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,Christian,Republican,None at all,No,Married,64.0,"$100,000 to $149,999",Employed Full Time,Refused,,Christianity,,Yes,Lean Republican,White,Some college,Male,East South Division,fox,55_to_64,Service/Labor,Computer/Information Systems/Mathematical,Red
4030029543_78914_01,2.0,5.0,3.0,3.0,5.0,5.0,2.0,Moderate,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,1.0,No Religion/Atheist/Agnostic,Independent,A fair amount,No,Single,54.0,"Under $15,000",Retired,,,Other,Own,Yes,Lean Democrat,White,High school grad,Male,East North Division,local_news,45_to_54,na,na,Red
79143068_EXP_01,1.0,3.0,2.0,3.0,3.0,5.0,2.0,Conservative,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,3.0,,2.0,Christian,Republican,Not very much,No,Married,79.0,,Retired,,,Christianity,Own,Yes,Republican,White,Four year bachelor’s degree,Male,East South Division,fox,above_65,na,na,Red
4224809922_78419_01,1.0,4.0,3.0,4.0,4.0,5.0,2.0,Conservative,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,3.0,,2.0,Christian,Republican,None at all,No,,69.0,,,,,,,,,White,Some college,Male,East South Division,fox,above_65,na,na,Red
4224781888_78419_01,1.0,2.0,3.0,2.0,3.0,2.0,3.0,Moderate,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,5.0,Christian,Independent,A fair amount,No,Widowed,72.0,,Retired,,,Christianity,,No,Independent,Black,Some postgraduate or professional school or degree,Male,Middle Atlantic Division,na,above_65,na,na,Blue
755589_S02_01,2.0,5.0,3.0,3.0,5.0,3.0,1.0,Moderate,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Democrat,A great deal,No,Married,61.0,"$150,000 to $199,999",Employed Full Time,Yes,No,Christianity,Own,Yes,Democrat,Black,High school grad,Female,South Atlantic Division,msnbc,55_to_64,Managerial,Finance/Insurance/Real Estate,Blue
1762238187_78419_01,2.0,4.0,4.0,3.0,4.0,3.0,2.0,Liberal,3.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,Christian,Democrat,Not very much,No,Married,65.0,"$100,000 to $149,999","Employed part-time, but not a full-time student",Refused,No,Nonreligious/Secular,Own,Yes,Lean Democrat,White,Some postgraduate or professional school or degree,Female,South Atlantic Division,na,above_65,Professional,Healthcare,Red
1663467372_78419_01,1.0,5.0,3.0,2.0,5.0,5.0,2.0,Conservative,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,,Christian,Republican,Not very much,No,Living with a Partner,59.0,"$100,000 to $149,999",Employed Full Time,Refused,No,Christianity,Own,Yes,Lean Republican,White,Four year bachelor’s degree,Female,East North Division,fox,55_to_64,Managerial,Manufacturing or Construction,Red
4224798730_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4109788147_78419_01,1.0,4.0,3.0,2.0,3.0,5.0,2.0,Conservative,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Lean Republican,Not very much,Yes,Married,47.0,"$100,000 to $149,999",Employed Full Time,,No,,,Yes,Republican,Hispanic,Some postgraduate or professional school or degree,Male,Pacific Division,na,45_to_54,na,na,Blue
1104972762_23694_01,2.0,4.0,2.0,2.0,5.0,3.0,2.0,Liberal,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,No Religion/Atheist/Agnostic,Lean Democrat,A fair amount,No,Married,65.0,"$150,000 to $199,999",Retired,No,,Christianity,Own,Yes,Democrat,Asian,Some postgraduate or professional school or degree,Female,Pacific Division,npr,above_65,Managerial,na,Blue
4193043471_78419_01,2.0,4.0,4.0,3.0,4.0,5.0,3.0,Conservative,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Lean Republican,Not very much,No,Married,49.0,"$75,000 to $99,999",Employed Full Time,Refused,,Christianity,Own,Yes,Republican,White,High school grad,Male,East North Division,na,45_to_54,Managerial,Arts/Design/Entertainment/Sports/Media,Blue
4142225371_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4210185079_78419_01,2.0,5.0,2.0,3.0,5.0,3.0,1.0,Very liberal,2.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,4.0,Christian,Democrat,A great deal,No,Divorced,74.0,,Retired,,,Christianity,Own,Yes,Democrat,White,High school grad,Female,West North Division,msnbc,above_65,na,na,Blue
2229873994_78419_01,2.0,5.0,5.0,5.0,5.0,5.0,2.0,Very liberal,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,Muslim,Other,None at all,No,Never Married,25.0,"$75,000 to $99,999",A full-time student,,,,,Yes,Lean Democrat,White,Some college,Female,Pacific Division,na,25_to_34,na,na,Blue
4194572612_78419_01,2.0,5.0,3.0,3.0,4.0,4.0,1.0,Conservative,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Republican,None at all,No,Married,84.0,"$100,000 to $149,999",Retired,,,Christianity,Own,Yes,Republican,White,High school grad,Female,Mountain Division,na,above_65,na,na,Red
4222265533_78419_01,2.0,5.0,4.0,3.0,5.0,2.0,1.0,Liberal,3.0,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Lean Democrat,A fair amount,No,Married,52.0,"$100,000 to $149,999",Homemaker,,,Christianity,Own,No,Lean Democrat,White,High school grad,Female,South Atlantic Division,cnn,45_to_54,na,na,Red
4209516562_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4148877026_78419_01,2.0,4.0,4.0,2.0,5.0,3.0,1.0,Liberal,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,,Christian,Democrat,A great deal,No,Never Married,27.0,"Under $15,000",A full-time student,,,Christianity,Rent,Yes,Democrat,White,Some postgraduate or professional school or degree,Male,West North Division,new_york_times,25_to_34,na,na,Red
4191226639_5107_01,2.0,4.0,2.0,3.0,5.0,4.0,2.0,Liberal,2.0,5.0,1.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,3.0,,2.0,Christian,Lean Democrat,A fair amount,No,,66.0,"$75,000 to $99,999",,,,,,Yes,Democrat,White,Some college,Female,Pacific Division,npr,above_65,na,na,Blue
1878410367_78419_01,2.0,4.0,3.0,3.0,5.0,4.0,1.0,Moderate,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Independent,A fair amount,No,Married,39.0,"$75,000 to $99,999",Employed Full Time,Don't Know,No,Christianity,Own,Yes,Lean Democrat,White,Some postgraduate or professional school or degree,Male,South Atlantic Division,washington_post,35_to_44,Managerial,Other,Purple
136423_3992_01,1.0,5.0,5.0,5.0,5.0,5.0,2.0,Moderate,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,3.0,,2.0,Other Religion,Independent,None at all,No,Married,66.0,"$100,000 to $149,999",Employed Full Time,No,,Agnostic,,Yes,Independent,White,Some college,Male,Pacific Division,na,above_65,Professional,na,Blue
008512_S01_HH,2.0,4.0,3.0,2.0,4.0,4.0,2.0,Moderate,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Democrat,A great deal,No,Married,72.0,"$100,000 to $149,999",Retired,,,Christianity,Own,Yes,Lean Democrat,White,Some postgraduate or professional school or degree,Female,East South Division,pbs,above_65,na,na,Red
4182953501_78419_01,1.0,4.0,2.0,1.0,4.0,5.0,2.0,Conservative,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Republican,None at all,No,,56.0,,,,,,,,,White,Some college,Male,South Atlantic Division,na,55_to_64,na,na,Red
4191240839_5107_01,2.0,3.0,2.0,2.0,3.0,3.0,3.0,Moderate,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Independent,A fair amount,Yes,,66.0,,,,,,,,,Hispanic,Some postgraduate or professional school or degree,Male,Middle Atlantic Division,cnn,above_65,na,na,Blue
061914_S02_01,1.0,4.0,3.0,2.0,4.0,,1.0,Moderate,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,3.0,,2.0,Other Religion,Lean Republican,None at all,No,Married,86.0,"$75,000 to $99,999",Retired,No,,Judaism,Own,Yes,Lean Republican,White,Some postgraduate or professional school or degree,Male,Middle Atlantic Division,fox,above_65,Sales/Retail,Other,Blue
4210182143_78419_01,1.0,3.0,2.0,3.0,4.0,5.0,2.0,Very conservative,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,Christian,Lean Republican,Not very much,No,,39.0,,,,,,,,,White,High school grad,Male,West North Division,pj_media,35_to_44,na,na,Red
042829_S01_HH,2.0,4.0,2.0,4.0,4.0,4.0,1.0,Conservative,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Independent,A fair amount,No,Married,59.0,"$100,000 to $149,999",Employed Full Time,No,,Christianity,Own,Yes,Republican,White,Technical or vocational school,Female,New England Division,na,55_to_64,Secretarial/Clerical,Other,Blue
4029733050_78914_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4109810106_78419_01,2.0,5.0,4.0,3.0,5.0,3.0,1.0,Liberal,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,No Religion/Atheist/Agnostic,Independent,A fair amount,No,Married,62.0,"$150,000 to $199,999",Employed Full Time,,No,,,Yes,Lean Democrat,White,High school grad,Male,Middle Atlantic Division,abc,55_to_64,na,na,Red
4224776138_78419_01,2.0,4.0,4.0,3.0,5.0,3.0,1.0,Very liberal,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,,1.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,Never Married,21.0,"Under $15,000",A full-time student,,,Atheist,Rent,Yes,Democrat,White,Some college,Female,East North Division,npr,18_to_24,na,na,Red
1100166667_23694_02,1.0,5.0,3.0,2.0,5.0,5.0,2.0,Conservative,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Independent,None at all,No,Married,69.0,"$200,000 or more",Employed Full Time,No,No,Christianity,Own,Yes,Republican,White,Some postgraduate or professional school or degree,Male,South Atlantic Division,fox,above_65,Managerial,Computer/Information Systems/Mathematical,Red
4191251016_5107_01,2.0,4.0,4.0,2.0,4.0,2.0,1.0,Liberal,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,Christian,Democrat,Not very much,No,Married,50.0,"$150,000 to $199,999",Employed Full Time,Refused,Yes,Nonreligious/Secular,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Female,East North Division,guardian,45_to_54,Professional,Education/Training/Library,Red
4128105766_78419_01,2.0,4.0,2.0,2.0,4.0,4.0,4.0,Liberal,3.0,2.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Lean Democrat,None at all,No,Married,34.0,"$75,000 to $99,999",Employed Full Time,,No,,,,,White,Some postgraduate or professional school or degree,Male,South Atlantic Division,na,25_to_34,na,na,Red
4210186269_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4191244990_5107_01,1.0,5.0,3.0,3.0,4.0,5.0,1.0,Conservative,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,,No Religion/Atheist/Agnostic,Republican,None at all,No,,72.0,"$50,000 to $74,999",,,,,,Yes,Republican,White,Some college,Male,East North Division,fox,above_65,na,na,Red
4183008457_78419_01,2.0,,2.0,3.0,4.0,3.0,1.0,Moderate,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,4.0,Christian,Republican,A fair amount,No,Divorced,64.0,"$50,000 to $74,999",Retired,,,Christianity,Own,Yes,Democrat,White,High school grad,Female,Pacific Division,cnn,55_to_64,na,na,Blue
4193049833_78419_01,1.0,5.0,5.0,3.0,5.0,5.0,1.0,Conservative,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,No Religion/Atheist/Agnostic,Republican,Not very much,No,Married,81.0,"$50,000 to $74,999",Retired,,,Agnostic,Own,Yes,Lean Republican,White,High school grad,Male,New England Division,na,above_65,na,na,Blue
4148869974_78419_01,2.0,4.0,4.0,3.0,4.0,4.0,3.0,Liberal,2.0,2.0,1.0,1.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,1.0,2.0,,No Religion/Atheist/Agnostic,Independent,A fair amount,No,Living with a Partner,32.0,"$35,000 to $49,999",Employed Full Time,Refused,No,Nonreligious/Secular,Own,Yes,Lean Democrat,White,Some postgraduate or professional school or degree,Female,West South Division,ap,25_to_34,Service/Labor,Other,Red
142155_3992_01,1.0,5.0,5.0,3.0,4.0,5.0,2.0,Conservative,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,Christian,Lean Republican,Not very much,No,Single,70.0,"$75,000 to $99,999",Retired,No,,Christianity,Rent,Yes,Lean Republican,White,Some postgraduate or professional school or degree,Male,South Atlantic Division,sean_hannity,above_65,Managerial,Finance/Insurance/Real Estate,Purple
062185_S02_01,2.0,5.0,2.0,2.0,4.0,3.0,1.0,Moderate,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Independent,A fair amount,No,Married,57.0,"$100,000 to $149,999",Employed Full Time,Yes,Yes,Christianity,Own,Yes,Lean Democrat,White,Some college,Female,West North Division,cnn,55_to_64,Other,Education/Training/Library,Red
4182998616_78419_01,2.0,3.0,4.0,3.0,4.0,3.0,2.0,Moderate,2.0,5.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,2.0,,Christian,Democrat,A fair amount,No,,53.0,"$35,000 to $49,999",,,,,,Yes,Democrat,White,High school grad,Female,New England Division,abc,45_to_54,na,na,Blue
4098581074_78419_01,2.0,5.0,3.0,3.0,5.0,4.0,2.0,Moderate,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,Other Religion,Independent,Not very much,No,Never Married,48.0,"$75,000 to $99,999",Employed Full Time,Refused,,Christianity,Own,Yes,Lean Democrat,White,Four year bachelor’s degree,Female,Pacific Division,columbian,45_to_54,Professional,Computer/Information Systems/Mathematical,Blue
